appid,ccu,owners,positive,negative,name,type,is_free,price_uyu,original_price_uyu,discount_pct,release_date,supported_languages,metacritic_score,genres,categories,platforms_windows,platforms_mac,platforms_linux,min_requirements,developers,publishers,review_score,has_es_latam,is_indie,is_multiplayer,is_singleplayer,pct_min_wage,year,age_years,era,ram_gb,storage_gb
1139980,990,"500,000 .. 1,000,000",12297,1603,Travellers Rest,game,False,540.0,540.0,0,2020-07-28,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Turkish, Japanese, Korean, Portuguese - Portugal, Simplified Chinese, Russian, Traditional Chinese, Italian, Dutch, Thai, Ukrainian, Czech, Romanian, Hungarian, Indonesian, Catalan, Spanish - Latin America",,"Adventure,Casual,Indie,RPG,Simulation,Early Access","Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing",True,False,False,Minimum:     OS *:  Windows 7 (SP1+)    Processor:  SSE2 instruction set support    Memory:  8 GB RAM    Graphics:  1 GB dedicated video card with shader model 4.0+    DirectX:  Version 10    Storage:  2 GB available space,Isolated Games,"Isolated Games,IndieArk",0.8847,True,True,True,True,2.45,2020.0,5.9,Established,8.0,2.0
838350,989,"2,000,000 .. 5,000,000",42350,18287,The Scroll of Taiwu : Beyond The Dome,game,False,793.0,992.0,20,2026-06-16,"Simplified Chinese, English, Traditional Chinese, Korean",,"Adventure,Casual,Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Workshop,Remote Play on Tablet,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 / Windows 8 / Windows 10  64 bit    Processor:  2.50GHz    Memory:  8 GB RAM    Graphics:  HD4400    DirectX:  Version 11    Storage:  25 GB available space,ConchShip Games,ConchShip Games,0.6984,False,True,False,True,3.6,2026.0,0.0,,8.0,25.0
1259970,989,"1,000,000 .. 2,000,000",29393,8549,eFootball PES 2021 SEASON UPDATE,game,False,0.0,0.0,0,2020-09-15,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Dutch, Greek<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Turkish<br><strong>*</strong>languages with full audio support",,Sports,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,In-App Purchases,Partial Controller Support,Remote Play on Tablet,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 8.1/10 - 64bit    Processor:  Intel Core i5-3470 / AMD FX 4350    Memory:  8 GB RAM    Graphics:  NVIDIA GTX 670 / AMD Radeon HD 7870    Network:  Broadband Internet connection    Storage:  40 GB available space    Additional Notes:  Resolution 1280 x 720,Konami Digital Entertainment,Konami Digital Entertainment,0.7747,False,False,True,True,0.0,2020.0,5.8,Established,8.0,40.0
361420,988,"2,000,000 .. 5,000,000",118817,10139,ASTRONEER,game,False,885.0,885.0,0,2019-02-05,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Polish, Russian, Simplified Chinese, Portuguese - Brazil, Turkish",,"Adventure,Indie","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Tablet,Remote Play on TV,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 (64-bit)    Processor:  X64 Dual Core CPU, 2+ GHz    Memory:  4 GB RAM    Graphics:  Discrete Non Mobile GPU with 1 GB Ram    DirectX:  Version 11    Storage:  2 GB available space    Sound Card:  Any    Additional Notes:  Internet connection required for online multiplayer",System Era Softworks,System Era Softworks,0.9214,False,True,True,True,4.02,2019.0,7.4,Established,4.0,2.0
2399420,984,"200,000 .. 500,000",5903,1520,Le Mans Ultimate,game,False,1072.0,1600.0,33,2025-07-22,"English, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Korean, Polish",,"Racing,Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,VR Supported,Partial Controller Support,Family Sharing",True,False,False,Minimum:     OS:  Windows 10 or 11    Processor:  Intel Core i5-8400 or AMD Ryzen 5 2600    Memory:  8 GB RAM    Graphics:  nVidia GeForce GTX 1060 (6GB) or AMD Radeon RX 580 (6GB)    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  45 GB available space    Sound Card:  DirectX Compatible    Additional Notes:  To run on minimal settings at 1080p on single class,Studio 397,Studio 397,0.7952,False,False,True,True,4.87,2025.0,0.9,Recent,8.0,45.0
787860,983,"2,000,000 .. 5,000,000",70448,4172,Farming Simulator 19,game,False,770.0,770.0,0,2018-11-19,"English, French, Italian, German, Spanish - Spain, Czech, Dutch, Hungarian, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Traditional Chinese, Turkish",73.0,Simulation,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV,Family Sharing",True,True,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  64-bit Windows 7, Windows 8, Windows 10    Processor:  Intel Core i3-2100T @ 2.5GHz or AMD FX-4100 @3.6 GHz    Memory:  4 GB RAM    Graphics:  Nvidia Geforce GTX 650, AMD Radeon HD 7770 graphics card or better (min. 2 GB VRAM, DX11 support)    Network:  Broadband Internet connection    Storage:  20 GB available space    Additional Notes:  INTERNET CONNECTION REQUIRED FOR THE ONLINE GAME",Giants Software,Giants Software,0.9441,False,False,True,True,3.5,2018.0,7.6,Established,4.0,20.0
552100,983,"1,000,000 .. 2,000,000",47391,2731,Brick Rigs,game,False,595.0,595.0,0,2023-07-14,"English, German, French, Arabic, Portuguese - Brazil, Simplified Chinese, Japanese, Korean, Polish, Russian, Ukrainian, Bangla, Hindi, Italian, Spanish - Spain, Czech, Finnish, Hungarian, Norwegian, Swedish, Thai, Turkish, Kazakh",,Simulation,"Single-player,Multi-player,PvP,Online PvP,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Family Sharing",True,False,True,"Minimum:     OS:  Windows 10/11 (64-bit)    Processor:  Intel Core i5-7300U 3.5 GHz, AMD Ryzen 3 3300U or equivalent    Memory:  8 GB RAM    Graphics:  Nvidia GTX 960, AMD R9 280 or equivalent    DirectX:  Version 11    Storage:  4 GB available space",Fluppisoft GmbH,Fluppisoft GmbH,0.9455,False,False,True,True,2.7,2023.0,2.9,Modern,8.0,4.0
431240,979,"2,000,000 .. 5,000,000",59105,7975,Golf With Your Friends,game,False,44.0,449.0,90,2020-05-19,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Japanese",,"Casual,Indie,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Steam Workshop,Partial Controller Support,Stats,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play Together,Family Sharing",True,True,True,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 SP1 (64-bit) or Windows 10 (64-bit)    Processor:  Intel i3-2100 / AMD FX-6300 @3.1GHz or higher    Memory:  2 GB RAM    Graphics:  GTX 460 / Radeon 6870 / Intel HD Graphics 630    Network:  Broadband Internet connection    Storage:  4 GB available space,"Blacklight Interactive,Team17",Team17,0.8811,False,True,True,True,0.2,2020.0,6.1,Established,2.0,4.0
1336980,977,"100,000 .. 200,000",1720,601,NOBUNAGA'S AMBITION: Awakening,game,False,1950.0,1950.0,0,2022-07-20,"Simplified Chinese, Traditional Chinese, Japanese<strong>*</strong>, English<strong>*</strong><br><strong>*</strong>languages with full audio support",,Simulation,"Single-player,Steam Achievements,Steam Trading Cards,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows® 10, Windows® 11, 64bit    Processor:  Intel Core i3-3220 or over (Windows® 10), Intel Core i3-8350K or over (Windows® 11)    Memory:  4 GB RAM    Graphics:  NVIDIA GeForce GTX 660 2GB or over, AMD Radeon R7 370 2GB or over    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  25 GB available space    Sound Card:  16 bit stereo, 48KHz WAVE file can be played    Additional Notes:  1280 x 720 Display required","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0.7411,False,False,False,True,8.86,2022.0,3.9,Modern,4.0,25.0
1173510,975,"200,000 .. 500,000",1234,209,XSOverlay,game,False,229.0,229.0,0,2020-03-03,"English, Japanese, Spanish - Latin America, French, Italian, German, Spanish - Spain, Danish, Dutch, Finnish, Hungarian, Korean, Norwegian, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Traditional Chinese, Ukrainian",,"Utilities,Early Access","Steam Achievements,Tracked Controller Support,VR Only",True,False,False,Minimum:     OS:  Windows 10    Processor:  Intel i5-4590 or AMD FX 8350 equivalent    Graphics:  Nvidia GeForce GTX 970 or AMD Radeon R9 290 equivalent    DirectX:  Version 11    Storage:  500 MB available space    Sound Card:  Not Required    VR Support:  SteamVR,Xiexe,Xiexe,0.8552,True,False,False,False,1.04,2020.0,6.3,Established,,
1042550,968,"200,000 .. 500,000",9933,1026,Digimon Story Cyber Sleuth: Complete Edition,game,False,1299.0,1299.0,0,2019-10-17,"English, German, Korean, Traditional Chinese",,RPG,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 7 SP1, 64-bit    Processor:  Intel Pentium G4400 or AMD A8-6600K    Memory:  4 GB RAM    Graphics:  GeForce 9800 GTX+ or Radeon HD 5770 or Intel Iris Pro 6200    DirectX:  Version 11    Network:  Broadband Internet connection    Storage:  4 GB available space    Sound Card:  DirectX compatible soundcard or onboard chipset","h.a.n.d., Inc.",BANDAI NAMCO Entertainment Inc.,0.9064,False,False,True,True,5.9,2019.0,6.7,Established,4.0,4.0
2878960,965,"50,000 .. 100,000",1556,809,WWE 2K25,game,False,2399.0,2399.0,0,2025-03-13,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Arabic<br><strong>*</strong>languages with full audio support",,"Simulation,Sports","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,In-App Purchases,Partial Controller Support,Steam Cloud,Remote Play Together",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Win 10 64 Bit    Processor:  Intel Core i5-4460 / AMD Ryzen 5 1400    Memory:  12 GB RAM    Graphics:  GeForce GTX 1060 / Radeon RX 480    DirectX:  Version 12    Storage:  103 GB available space    Sound Card:  DirectX 9.0c compatible sound card    Additional Notes:  At least 3 GB Video Memory, SSD recommended, CPU must support AVX2 &amp; F16C",Visual Concepts,2K,0.6579,False,False,True,True,10.9,2025.0,1.3,Recent,12.0,103.0
1948980,963,"500,000 .. 1,000,000",18717,3489,Hero's Adventure: Road to Passion,game,False,270.0,540.0,50,2023-11-15,"Simplified Chinese, Traditional Chinese, English, Portuguese - Portugal, Spanish - Latin America, Vietnamese, Thai",,"Adventure,Indie,RPG,Simulation","Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  OS Windows7 64 bit    Processor:  intel i3-3220 or amd fx-6300    Memory:  4 GB RAM    Graphics:  Nvidia GT730 or equivalent Intel/AMD discrete or integrated graphics    DirectX:  Version 11    Storage:  2 GB available space,半瓶醋工作室（Half Amateur Studio）,XD,0.8429,True,True,False,True,1.23,2023.0,2.6,Modern,4.0,2.0
1113000,962,"1,000,000 .. 2,000,000",76008,2338,Persona 4 Golden,game,False,699.0,699.0,0,2020-06-13,"English<strong>*</strong>, Japanese<strong>*</strong>, Korean, Traditional Chinese, French, Italian, German, Spanish - Spain, Simplified Chinese<br><strong>*</strong>languages with full audio support",87.0,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS *:  Windows 8.1    Processor:  Intel Core 2 Duo E8400 | AMD Phenom II X2 550    Memory:  2 GB RAM    Graphics:  Nvidia GeForce GTS 450 | AMD Radeon HD 5770    DirectX:  Version 11    Storage:  14 GB available space    Additional Notes:  Microsoft no longer supports Windows 10 or older versions.,ATLUS,SEGA,0.9702,False,False,False,True,3.18,2020.0,6.0,Established,2.0,14.0
1336490,958,"500,000 .. 1,000,000",29837,1575,Against the Storm,game,False,699.0,699.0,0,2023-12-08,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Japanese, Korean, Traditional Chinese, Italian, Czech, Hungarian, Turkish, Ukrainian, Thai, Spanish - Latin America<br><strong>*</strong>languages with full audio support",91.0,"Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Save Anytime,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",True,False,False,Minimum:     OS:  Windows® 10 (64-bit)    Processor:  Intel® Core™ i3-530 (dual-core) / AMD® Phenom™ II X4 965 (quad-core)    Memory:  4 GB RAM    Graphics:  NVIDIA® GeForce® GTS 450 (1 GB) / AMD® Radeon™ HD 7750 (1 GB)    DirectX:  Version 10    Storage:  5 GB available space,Eremite Games,Hooded Horse,0.9499,True,False,False,True,3.18,2023.0,2.5,Modern,4.0,5.0
1149620,958,"500,000 .. 1,000,000",22007,3036,Gas Station Simulator,game,False,489.0,489.0,0,2021-09-15,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Turkish, Czech, Portuguese - Brazil, Ukrainian, Italian, Thai, Portuguese - Portugal, Vietnamese, Korean, Japanese<br><strong>*</strong>languages with full audio support",72.0,"Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",True,True,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 64-bit    Processor:  Intel Core i3 3.0 GHz or Ryzen 3xxx    Memory:  8 GB RAM    Graphics:  Nvidia GeForce GTX 960 4GB VRAM    DirectX:  Version 11    Storage:  10 GB available space,DRAGO entertainment,"DRAGO entertainment,Shochiku",0.8788,False,True,False,True,2.22,2021.0,4.8,Modern,8.0,10.0
2169200,957,"50,000 .. 100,000",2413,974,Sniper Elite: Resistance,game,False,725.0,1450.0,50,2025-01-30,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",70.0,"Action,Adventure","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Save Anytime,Subtitle Options,Surround Sound,Partial Controller Support,Steam Cloud,HDR available,Family Sharing",True,False,False,"Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10 or later    Processor:  Intel CPU Core i5-9400f or equivalent    Memory:  16 GB RAM    Graphics:  Nvidia 2060, Intel Arc A750, AMD Radeon RX 6600 or equivalent (6GB minimum)    DirectX:  Version 12    Storage:  95 GB available space    Additional Notes:  Note: 1080p with medium graphics settings",Rebellion,Rebellion,0.7124,False,False,True,True,3.3,2025.0,1.4,Recent,16.0,95.0
477160,950,"10,000,000 .. 20,000,000",202253,11387,Human Fall Flat,game,False,128.0,429.0,70,2016-07-22,"English<strong>*</strong>, French, German, Spanish - Spain, Russian, Italian, Simplified Chinese, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Thai, Turkish, Ukrainian, Traditional Chinese<br><strong>*</strong>languages with full audio support",70.0,"Adventure,Casual,Indie,Simulation","Single-player,Multi-player,PvP,Online PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Color Alternatives,Custom Volume Controls,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Stats,Remote Play on TV,Remote Play Together,Family Sharing",True,True,False,Minimum:     OS *:  Windows XP/Vista/7/8/8.1/10 x86 and x64    Processor:  Intel Core2 Duo E6750 (2 * 2660) or equivalent | AMD Athlon 64 X2 Dual Core 6000+ (2 * 3000) or equivalent    Memory:  1024 MB RAM    Graphics:  GeForce GT 740 (2048 MB) or equivalent | Radeon HD 5770 (1024 MB)    Storage:  500 MB available space,No Brakes Games,Curve Games,0.9467,False,True,True,True,0.58,2016.0,9.9,Established,,
1790600,949,"2,000,000 .. 5,000,000",58221,6959,DRAGON BALL: Sparking! ZERO,game,False,2099.0,2099.0,0,2024-10-10,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Arabic, Indonesian, Spanish - Latin America, Portuguese - Brazil, Polish, Russian, Simplified Chinese, Traditional Chinese, Japanese<strong>*</strong>, Korean, Thai<br><strong>*</strong>languages with full audio support",83.0,Action,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Camera Comfort,Custom Volume Controls,Stereo Sound,Steam Cloud,Remote Play Together,HDR available,Family Sharing",True,False,False,Minimum:    Requires a 64-bit processor and operating system    OS:  Windows 10    Processor:  Intel Core i5-9600K / AMD Ryzen 5 2600    Memory:  8 GB RAM    Graphics:  Nvidia GeForce GTX 980 / AMD Radeon RX 590 / Intel Arc A750    DirectX:  Version 12    Storage:  29 GB available space    Additional Notes:  Estimated performance: 1080p/60fps with graphics settings at &quot;Low&quot;. Framerate might drop in graphics-intensive scenes. - 64-bit processor and operating system are required.,"Spike Chunsoft Co., Ltd.",Bandai Namco Entertainment,0.8932,True,False,True,True,9.54,2024.0,1.7,Recent,8.0,29.0
